file_path;sentence;hf_transcription;hf_time;ass_transcription;ass_time;spm_transcription;spm_time;el_transcription;el_time;hf_WER;ass_WER;el_WER;spm_WER;hf_time_binned;el_time_binned;ass_time_binned;spm_time_binned
mp3_batch_22/common_voice_pl_20595589.mp3;zaraz;zaraz;0.681478707000224;zaraz;3.498134891000064;zaraz;10.230329529998926;zaraz;0.4806041870001536;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20656416.mp3;nawet własne wojsko ciebie nie lubi;nawet własny wojsko ciebie nie lubi;0.7464950140001747;nawet własne wojsko ciebie nie lubi;3.402779265999925;nawet własne wojsko ciebie nie lubi;10.33192043500094;nawet własne wojsko ciebie nie lubi;0.6551389700000527;0.16666666666666666;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20656417.mp3;„opłatek cudzysłowu” należy wziąć w cudzysłów;opłatek cudzysłowiu należy wziąć w cudzysłów;0.7857172849999188;płatek w cudzysłowie należy wziąć w cudzysłów;3.5372724720000406;opłatek cudzysłowu należy wziąć w cudzysłów;10.62472565600001;opłatek w cudzysłowiu należy wziąć w cudzysłów;0.6068939249998948;0.3333333333333333;0.5;0.5;0.3333333333333333;0;0;3;>5
mp3_batch_22/common_voice_pl_20656419.mp3;nie zdawała sobie sprawy z tego jak długo spała;nie zdawała sobie sprawy z tego jak długo spała;0.7733032410001215;nie zdawała sobie sprawy z tego jak długo spała;3.455209767999804;nie zdawała sobie sprawy z tego jak długo spała;10.278125086999353;nie zdawała sobie sprawy z tego jak długo spała;1.1688264629999594;0.0;0.0;0.0;0.0;0;1;3;>5
mp3_batch_22/common_voice_pl_20656420.mp3;honor za honor;honór za honór;0.6985285219998332;honor the honor;3.481946056000197;honor za honor;15.281920433999405;honor za honor;0.5755845399999089;0.6666666666666666;0.3333333333333333;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_30861673.mp3;prawdopodobieństwo sfałszowania jest różne podobnie jak ryzyko dla zdrowia publicznego;prawdopodobieństwo sfałszowania jest różne podobnie jak ryzyko dla zdrowia publicznego;0.8449490019997938;prawdopodobieństwo sfałszowania jest różne podobnie jak ryzyko dla zdrowia publicznego;3.4558756450001056;prawdopodobieństwo sfałszowania jest różne podobnie jak ryzyko dla zdrowia publicznego;10.24330192600064;prawdopodobieństwo sfałszowania jest różne podobnie jak ryzyko dla zdrowia publicznego;1.2437787709998247;0.0;0.0;0.0;0.0;0;1;3;>5
mp3_batch_22/common_voice_pl_30861708.mp3;chciałbym jeszcze na koniec powiedzieć kilka słów o dyrektywie w sprawie produktów tytoniowych;chciałbym jeszcze na koniec powiedzieć kilka słów o dyrektywie w sprawie produktów tytoniowych;0.8237755499999366;chciałabym jeszcze na koniec powiedzieć kilka słów o dyrektywie w sprawie produktów tytoniowych;3.5159647549999136;chciałbym jeszcze na koniec powiedzieć kilka słów o dyrektywie w sprawie produktów tytoniowych;10.39304617900052;chciałbym jeszcze na koniec powiedzieć kilka słów o dyrektywie w sprawie produktów tytoniowych;1.1506716979999965;0.0;0.07692307692307693;0.0;0.0;0;1;3;>5
mp3_batch_22/common_voice_pl_30861745.mp3;oczywiście czasem mówi się że brak wiadomości to dobra wiadomość;oczywiście czasem mówi się że brak wiadomości to dobra wiadomość;0.7936322130003646;oczywiście czasem mówi się że brak wiadomości to dobra wiadomość;3.4988850400000047;oczywiście czasem mówi się że brak wiadomości to dobra wiadomość;10.26587105300132;oczywiście czasem mówi się że brak wiadomości to dobra wiadomość;0.7445445539999582;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_30861746.mp3;niektórzy powiedzieliby że morze czarne jest małym morzem;niektórzy powiedzieliby że morze czarne jest małym morzem;0.8024259300000267;niektórzy powiedzieliby że morze czarne jest małym morzem;3.511775560999922;niektórzy powiedzieliby że morze czarne jest małym morzem;10.554902956999284;niektórzy powiedzieliby że morze czarne jest małym morzem;0.7145588669998233;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_30861747.mp3;petycje odzwierciedlają istotny wizerunek stosowania europejskiego prawodawstwa i jego wpływ na obywateli;petycje odzwierciedlają istotny wizerunek stosowania europejskiego prawodawstwa i jego wpływ na obywateli;0.8887921720001941;petycje odzwierciedlają istotny wizerunek stosowania europejskiego prawodawstwa i jego wpływ na obywateli;3.572044464000101;petycje odzwierciedlają istotny wizerunek stosowania europejskiego prawodawstwa i jego wpływ na obywateli;10.592210268001509;petycje odzwierciedlają istotny wizerunek stosowania europejskiego prawodawstwa i jego wpływ na obywateli;0.8588173970001662;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20773687.mp3;kładę się znowu;kładę się znowu;0.7265310900002078;wpadłem się znowu;3.459288913999899;kładę się znowu;15.335777988999324;kładę się znowu;0.4936080779998519;0.0;0.3333333333333333;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20773689.mp3;nieco chorobliwie dokładne mycie genitaliów;nieco chorobliwie dokładne myci genitaliów;0.7885862799998904;nieco chorobliwie dokładne myci genitaliów;3.448807400000078;nieco chorobliwie dokładne mycie genitaliów;10.363726032999692;nieco chorobliwie dokładne mycie genitaliów;0.5738574360000257;0.2;0.2;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20773691.mp3;lecz cóż mnie one obchodzić mogą;lecz cóż mnie one obchodzić mogą;0.7451462770000035;lecz cóż mnie one obchodzić mogą;3.4898259659998985;lecz cóż mnie one obchodzić mogą;15.489206602000197;lecz cóż mnie one obchodzić mogą;0.6443744099999549;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20620740.mp3;koleje kopalnie tartaki i przedsiębiorstwa okrętowe;koleje kopalnie tartaki i przedsiębiorstwa krętowe;0.7788037400000576;koleje kopalnie tartaki i przedsiębiorstwa rentowe;3.5259429879997697;koleje kopalnie tartaki i przedsiębiorstwa okrętowe;15.386433880999904;koleje kopalnie tartaki i przedsiębiorstwa okrętowe;1.1461321219999263;0.16666666666666666;0.16666666666666666;0.0;0.0;0;1;3;>5
mp3_batch_22/common_voice_pl_20620745.mp3;ja ci powiem czego się boisz boisz się stężenia śmierci  jak wosk tężeje;ja ci powiem czego się boisz boisz się stężenia śmierci jak wosk tężeje;0.8364905140001611;ja ci powiem czego się boisz boisz się stężenia śmierci jak wosk tężeje;3.5230234890000247;ja ci powiem czego się boisz boisz się stężenia śmierci jak wosk tężeje;10.449288289999458;ja ci powiem czego się boisz boisz się stężenia śmierci jak wosk tężeje;0.9022595980000006;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20639651.mp3;niech kochankowie  ale dość;niech kochankowie ale dość;0.7250820620001832;nie kochankowie ale dość;3.487877043000026;niech kochankowie ale dość;10.253648212999906;niech kochankowie ale dość;0.5276954509999996;0.0;0.25;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20639652.mp3;prawda nie lubiłem maciusia;prawda nie lubiłem maciusia;0.7401990559997103;prawda nie lubiłem maciusia;3.389859643000364;prawda nie lubiłem maciusia;10.27969505799956;prawda nie lubiłem maciusia;0.7385154640001019;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20615888.mp3;pyskuj  zawołał z powziętą z góry na wszelki przypadek urazą;pyskuj zawołał z powziętą z góry na wszelki wypadek urazą;0.8362691809998068;pyskuj zawołał spowziętą z góry na wszelki wypadek urazą;3.558759866999935;pyskuj zawołał z powziętą z góry na wszelki wypadek urazą;10.282548870000028;pyskuj zawołał z powziętą z góry na wszelki wypadek urazą;0.705000248000033;0.1;0.3;0.1;0.1;0;0;3;>5
mp3_batch_22/common_voice_pl_20615892.mp3;dotarli wreszcie do pierwszego jaru;dotarli wreszcie do pierwszego jaru;0.7481716350002898;dotarli wreszcie do pierwszego jaru;3.490918397999849;dotarli wreszcie do pierwszego jaru;10.359185669;dotarli wreszcie do pierwszego jaru;0.6236522120000245;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20615895.mp3;to jest stanowczo ktoś inny  uspokoił ją wchodząc do wnętrza;to jest stanowczo ktoś inny uspokoił ją wchodząc do wnętrza;0.8482735289999255;to jest stanowczo ktoś inny uspokoił ją wchodząc do wnętrza;3.4909681079998336;to jest stanowczo ktoś inny uspokoił ją wchodząc do wnętrza;10.493560232000164;to jest stanowczo ktoś inny uspokoił ją wchodząc do wnętrza;0.771630924999954;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20615898.mp3;zupełnie przypomina kształtem kłącza małego człowieczka;zupełnie przypomina kształtem kłącza małego człowieczka;0.7745761010000933;zupełnie przypomina kształtem kłącza małego człowieczka;3.475022868999986;zupełnie przypomina kształtem kłącza małego człowieczka;10.253037878001123;zupełnie przypomina kształtem kłącza małego człowieczka;0.920626747000142;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_21076749.mp3;jakież to wzruszające widowisko;jakież to wzruszające widoisko;0.7423618769998939;jakież to wzruszające widowisko;3.472466706999967;jakież to wzruszające widowisko;10.480152636999264;jakież to wzruszające widowisko;0.5964797050000925;0.25;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_21076750.mp3;miał dziwne oczy;miał dziwne oczy;0.7177439060001234;miał dziwne oczy;3.4456657549999363;miał dziwne oczy;10.234122467998532;miał dziwne oczy;0.7172922470001595;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_21076751.mp3;a ty  i mea i kali;a ty imea i kali;0.7268389740002021;a ty ima ikali;3.450660140000309;a ty i mea i kali;10.530705682000187;a ty i mea i kali;0.6090950190000513;0.3333333333333333;0.6666666666666666;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_21076752.mp3;w tej samej chwili przyjechał wózek;w tej samej chwili przyjechał wózek;0.7462646169997242;w tej samej chwili przyjechał wózek;6.5304955900001005;w tej samej chwili przyjechał wózek;10.449870062000628;w tej samej chwili przyjechał wózek;0.6014456499999596;0.0;0.0;0.0;0.0;0;0;>5;>5
mp3_batch_22/common_voice_pl_21076753.mp3;potem telefonował na wszystkie strony świata i nikogo nie zastał;potem telefonował na wszystkie strony świata i nikogo nie zastał;0.7787986289999935;potem telefonował na wszystkie strony świata i nikogo nie zastał;12.769692434000262;potem telefonował na wszystkie strony świata i nikogo nie zastał;10.414715531000184;potem telefonował na wszystkie strony świata i nikogo nie zastał;0.5510667099999864;0.0;0.0;0.0;0.0;0;0;>5;>5
mp3_batch_22/common_voice_pl_20633635.mp3;tegoż dnia tybetańczycy opuścili klasztor;tegoż dnia tybetańczycy opuścili klasztor;0.7949371499998961;tegoż dnia tybetyńczycy opuścili klasztor;6.583444403000158;tegoż dnia tybetańczycy opuścili klasztor;10.367836788000204;tegoż dnia tybetańczycy opuścili klasztor;0.8321351520000917;0.0;0.2;0.0;0.0;0;0;>5;>5
mp3_batch_22/common_voice_pl_20633636.mp3;płynęli od latarni do latarni;puna i ola þarní dola þarní;0.8322097459999895;płynęli od latarni do latarni;3.463791517999653;płynęli od latarni do latarni;10.821589564999158;płynęli od latarni do latarni;0.9557768899999246;1.2;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20633638.mp3;ile wyszło;ile wyszło;0.6953742919999968;ile wyszło;3.401967931999934;ile wyszło;10.217658577999828;ile wyszła;0.4727082360000167;0.0;0.0;0.5;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20775158.mp3;wtedy postanowił zaatakować go wprost;wtedy postanowił za to kowarz wówprost;0.7679317739998623;wtedy postanowił zaatakować go wprost;3.4525775520000934;wtedy postanowił zaatakować go wprost;10.23890787399978;wtedy postanowił zaatakować go wprost;0.5821977780001362;0.8;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20775159.mp3;nerwie i mózgu i serce świata;nerwie i mózgu i serce świata;0.7340312419996735;nerwie i mózgu i serce świata;3.4196232999997846;nerwie i mózgu i serce świata;10.25447547299882;nerie i mózgu i serce świata;0.5655085309999777;0.0;0.0;0.16666666666666666;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20775162.mp3;cóż łaskawy pan może jej przeciwstawić;cóż łaskawy pan może jej przeciwstawić;0.7515032669998618;cóż łaskawy pan może jej przeciwstawić;3.4786351320003632;cóż łaskawy pan może jej przeciwstawić;10.539352255000267;cóż łaskawy pan może jej przeciwstawić;0.5526637259999916;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20775165.mp3;chcesz się ścigać z tramwajem;chcesz się ścigać z tramwajem;0.7482164999996712;chcesz się ścigać z trawajem;3.388943422000011;chcesz się ścigać z tramwajem;10.272366646000592;chcesz się ścigać z tramwajem;0.651307751000104;0.0;0.2;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20775167.mp3;boisz się że w pewnym momencie nie będziesz wiedziała gdzie się znajdujesz;boisz się że w pewnym momencie nie będziesz wiedziała gdzie się znajdujesz;0.8153264739999031;boisz się że w pewnym momencie nie będziesz wiedziała gdzie się znajdujesz;3.392077918999803;boisz się że w pewnym momencie nie będziesz wiedziała gdzie się znajdujesz;10.59605630400074;boisz się że w pewnym momencie nie będziesz wiedziała gdzie się znajdujesz;0.7225805030000174;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20786973.mp3;gdy emil znikł za rogiem zaczął biec i biegł tak aż do domu;gdy emil znikł za rogiem zaczął biec i biegł tak aż do domu;1.5024799480002002;gdy emil znikł za rogiem zaczął biec i biegł tak aż do domu;3.55443326500017;gdy emil znikł za rogiem zaczął biec i biegł tak aż do domu;15.586889660999075;gdy emil znikł za rogiem zaczął biec i biegł tak aż do domu;0.7014653599999292;0.0;0.0;0.0;0.0;1;0;3;>5
mp3_batch_22/common_voice_pl_20786974.mp3;napijesz się czegoś;napijesz się czegoś;0.7070357640000111;napijesz się czegoś;3.453958815000078;napijesz się czegoś;10.244584106998444;napijesz się czegoś;0.4660880740000266;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20786975.mp3;więc nie ulęknę się ciebie o smoku;więc nie ulęknę się ciebie osmuku;2.0634073649998754;więc nie ulęknę się ciebie o smoku;3.453014222000093;więc nie ulęknę się ciebie o smoku;10.349924393000038;więc nie ulęknę się ciebie osmoku;0.5680624649999118;0.2857142857142857;0.0;0.2857142857142857;0.0;2;0;3;>5
mp3_batch_22/common_voice_pl_20786977.mp3;owego ranka było coś tajemniczego w powietrzu;owego ranka było coś tajemniczego w powietrzu;1.0043969680000373;owego ranka było coś tajemniczego w powietrzu;3.464800488000037;owego ranka było coś tajemniczego w powietrzu;10.683742969999004;owego ranka było coś tajemniczego w powietrzu;0.5658392330001334;0.0;0.0;0.0;0.0;1;0;3;>5
mp3_batch_22/common_voice_pl_20602880.mp3;świetnie sobie poradził nieprawdaż  pytałem z dziecinną radością;świetnie sobie poradził nieprawdaż pytałem z dzieciną radością;0.8160189260001971;świetnie sobie poradził nieprawdaż pytałem z dzieciną radością;3.5555573289998392;świetnie sobie poradził nieprawdaż pytałem z dziecinną radością;10.332757788999515;świetnie sobie poradził nieprawdaż pytałem z dziecinną radością;0.6888596620001408;0.125;0.125;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20602881.mp3;tadek ma rower to i ja chcę;tadek marower to i ja chcę;0.7377627189998748;tadek ma rower to i ja chcę;3.465838167000129;tadek ma rower to i ja chcę;10.718636695000896;tadek ma rower to i ja chcę;0.5734260799999902;0.2857142857142857;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20602882.mp3;obaj ładni i mają takie czerwone usta jakby ciągle się całowali;obaj ładni i mają takie czerwone usta jakby ciągle się całowali;0.7946728940000867;obaj ładni i mają takie czerwone usta jakby ciągle się całowali;3.4803186039998764;obaj ładni i mają takie czerwone usta jakby ciągle się całowali;15.388617108999824;obaj ładni i mają takie czerwone usta jakby ciągle się całowali;0.6767538589999731;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20602883.mp3;opatrzyliśmy też tymczasem swoje na szczęście lekkie rany i trochę wypoczęliśmy;opatrzyliśmy też tymczasem swoje na szczęście lekkie rany i trochę wypoczęliśmy;0.8265001529998699;popatrzyliśmy też tymczasem swoje na szczęście lekkie rany i trochę wypoczęliśmy;3.5266992390002088;popatrzyliśmy też tymczasem swoje na szczęście lekkie rany i trochę wypoczęliśmy;10.30543782300083;opatrzyliśmy też tymczasem swoje na szczęście lekkie rany i trochę wypoczęliśmy;0.7585875750000923;0.0;0.09090909090909091;0.0;0.09090909090909091;0;0;3;>5
mp3_batch_22/common_voice_pl_20602884.mp3;to pewnie ten nowy sąsiad z góry;to pewnie ten nowy sąsiad z góry;0.758019623999644;to pewnie ten nowy sąsiad z góry;3.3875796530001026;to pewnie ten nowy sąsiad z góry;15.33133824199831;to pewnie ten nowy sąsiad z góry;0.6763336300000446;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20617386.mp3;między innymi;między innymi;0.6929024749997552;między innymi;3.377475811000295;między innymi;10.257220647001304;między innymi;0.4869456189999255;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20617387.mp3;poszedłem naprzód aby się dowiedzieć czy skłonny jesteś go przyjąć;poszedłem naprzód aby się dowiedzieć czy skłonny jesteś go przyjąć;0.8268995440002982;poszedłem naprzód aby się dowiedzieć czy skłonny jesteś go przyjąć;3.5232206369996675;poszedłem naprzód aby się dowiedzieć czy skłonny jesteś go przyjąć;10.28517945800013;poszedłem naprzód aby się dowiedzieć czy skłonny jesteś go przyjąć;0.8272061500001655;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20617389.mp3;nic no nic  zagadnął żwawo tamten;nic no nic zagadnął żwawotantem;0.7672555600001942;nic no nic zagadną żwawo tamten;6.510348672999953;nic no nic zagadnął żwawo tamten;10.21979221699985;nic no nic zagadnął żwawo tamten;0.5416503289998218;0.3333333333333333;0.16666666666666666;0.0;0.0;0;0;>5;>5
mp3_batch_22/common_voice_pl_20617390.mp3;dostał powideł i wrócił do rysowania;dostał po wideł i wrócił do rysowania;0.768345223000324;dostał powideł i wrócił do rysowania;3.443913317999886;dostał powideł i wrócił do rysowania;10.27827798999897;dostał powideł i wrócił do rysowania;0.5298299820001375;0.3333333333333333;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20617394.mp3;reprodukcja cyfrowa wykonana przez fundację nowoczesna polska;reprodukcja cyfrowa wykonana przez fundację nowoczesna polska;1.3026761800001625;reprodukcja cyfrowa wykonana przez fundację nowoczesna polska;9.851286968000297;reprodukcja cyfrowa wykonana przez fundację nowoczesna polska;10.683639668999604;reprodukcja cyfrowa wykonana przez fundację nowoczesna polska;0.7247643919999973;0.0;0.0;0.0;0.0;1;0;>5;>5
mp3_batch_22/common_voice_pl_20773284.mp3;w tym momencie zauważył jak ewa rusza wargami;w tym momencie zauważył jak ewa rusza wargami;0.7801132989998223;w tym momencie zauważył jak ewa rusza wargami;3.585506734000319;w tym momencie zauważył jak ewa rusza wargami;10.24801234900042;w tym momencie zauważył jak ewa rusza wargami;0.9755565440000282;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20773285.mp3;ale mniejsza o nich  to jest rasa wymierająca;ale mniejsza o nich to jest rasa wymierająca;0.7639932319998479;ale mniejsza o nich to jest rasa wymierająca;6.5929924260003645;ale mniejsza o nich to jest rasa wymierająca;10.2416519110011;ale mniejsza o nich to jest rasa wymierająca;0.996592757000144;0.0;0.0;0.0;0.0;0;0;>5;>5
mp3_batch_22/common_voice_pl_20773286.mp3;cała jej siła w tym że przechodzi że mija;cała jej siła w tym że przechodzi że mija;0.7593682120000267;cała jej siła w tym że przechodzi że mija;3.5357241619999518;cała jej siła w tym że przechodzi że mija;10.29037008600062;cała jej siła w tym że przechodzi że mija;0.727659562000099;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20773287.mp3;jutro rano odbędzie się tutaj konferencja;jutro rano odbędzie się tutaj konferencja;0.7588825329999054;jutro rano odbędzie się tutaj konferencja;3.420482785999866;jutro rano odbędzie się tutaj konferencja;10.26708282599975;jutro rano odbędzie się tutaj konferencja;0.5753287940001428;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_23800862.mp3;nie potrzeba więcej ażebyś został jej najlepszym przyjacielem;nie potrzeba więcej ażebyś został jej najlepszym przyjacielem;0.7815898079998078;nie potrzeba więcej ażebyś został jej najlepszym przyjacielem;3.3953446509999594;nie potrzeba więcej ażebyś został jej najlepszym przyjacielem;10.365402635001374;nie potrzeba więcej ażebyś został jej najlepszym przyjacielem;0.8799015619999864;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_23800863.mp3;potem wielką damą która będzie potrzebowała rozlicznych strojów;potem wielką damą która będzie potrzebowała rozlicznych strojów;0.7903968509999686;a potem wielką damą która będzie potrzebowała rozlicznych strojów;3.4712472850001177;potem wielką damą która będzie potrzebowała rozlicznych strojów;15.339845509999575;potem wielką damą która będzie potrzebowała rozlicznych strojów;0.7065463920000639;0.0;0.125;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_23800864.mp3;„mówię ci bądź spokojny;mówię ci bądź spokojny;0.7567594130000543;mówię ci  bądź spokojny;3.4666289339998;mówię ci bądź spokojny;15.303354403999036;mówię ci bądź spokojny;0.7123419309998553;0.25;0.25;0.25;0.25;0;0;3;>5
mp3_batch_22/common_voice_pl_23800865.mp3;namyślać się do pioruna;namyśleć się dopióruna;0.7343430460000491;namyśleć się do pioruna;3.635083014999964;namyślać się do pioruna;10.262050739000188;namyślać się do pioruna;0.9433682520000276;0.75;0.25;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_23800866.mp3;dziś ostatni dzień który mogę z panem spędzić;dziś ostatni dzień który mogę z panem spędzić;0.7633429180000348;dziś ostatni dzień który mogę z panem spędzić;3.4513420859998405;dziś ostatni dzień który mogę z panem spędzić;10.281633366999811;dziś ostatni dzień który mogę z panem spędzić;0.7410456579998481;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20621705.mp3;sytuacja zaczęła być zajmującą;sytuacja zaczęła być zajmująca;0.746262466999724;sytuacja zaczęła być zajmująca;3.5252298469999914;sytuacja zaczęła być zajmującą;10.263620002000607;sytuacja zaczęła być zajmującą;0.685361420999925;0.25;0.25;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20621706.mp3;czy skończyłaś już robotę;czy skończyłaś już robotę;0.733631972999774;czy skończyłaś już robotę;3.477798068000084;czy skończyłaś już robotę;15.320496514999832;czy skończyłaś już robotę;0.5745028660001026;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20621707.mp3;brzydkich nóg nie da się ukryć całkowicie;brzydkich nóg nie da się ukryć całkowicie;0.7804151390000698;brzydkich nóg nie da się ukryć całkowicie;3.5204057099999773;brzydkich nóg nie da się ukryć całkowicie;10.306785347000186;brzydkich nóg nie da się ukryć całkowicie;0.8495167730000048;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20621708.mp3;obławę potem robili na nas w całej okolicy;obułape potem robili na nas w całej okolicy;0.7743663969999943;obłapę potem robili na nas w całej okolicy;3.454685418000281;obławę potem robili na nas w całej okolicy;20.29506817299989;obłapę potem robili na nas w całej okolicy;0.7346520099999907;0.125;0.125;0.125;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20621709.mp3;obejrzał je dokładnie odkładając te które stępiały;obejrzał je dokładnie odkładając te które stępiały;0.8163479439999719;obejrzał je dokładnie odkładając te które zstępiały;3.5246081479999702;obejrzał je dokładnie odkładając te które stępiały;10.324880227999529;obejrzał je dokładnie odkładając te które stępiały;0.8105643369999598;0.0;0.14285714285714285;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20672541.mp3;tylko z trudem uratowaliśmy córkę której groziło poważne niebezpieczeństwo;tylko z trudem uratowaliśmy córkę której groziło poważne niebezpieczeństwo;0.839180836000196;tylko z trudem uratowaliśmy córkę której groziło poważne niebezpieczeństwo;3.5167127939998863;tylko z trudem uratowaliśmy córkę której groziło poważne niebezpieczeństwo;10.348528819999046;tylko z trudem uratowaliśmy córkę której groziło poważne niebezpieczeństwo;1.3361351300000024;0.0;0.0;0.0;0.0;0;1;3;>5
mp3_batch_22/common_voice_pl_20672542.mp3;nieznajomy mężczyzna zgubił się gdzieś w tłumie pasażerów;nieznajomy mężczyzna zgubił się gdzieś w tłumie pasażerów;0.8047768609999366;nieznajomy mężczyzna zgubił się gdzieś w tłumie pasażerów;4.132023833999938;nieznajomy mężczyzna zgubił się gdzieś w tłumie pasażerów;10.360104759998649;nieznajomy mężczyzna zgubił się gdzieś w tłumie pasażerów;0.8001833999999235;0.0;0.0;0.0;0.0;0;0;4;>5
mp3_batch_22/common_voice_pl_20672543.mp3;ograniczała się przynajmniej do zamkniętego pokoju;ograniczała się przynajmniej do zamkniętego pokoju;0.7898180729998785;ograniczała się przynajmniej do zamkniętego pokoju;3.4465976609999416;ograniczała się przynajmniej do zamkniętego pokoju;25.33863937200113;ograniczała się przynajmniej do zamkniętego pokoju;0.793594444000064;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20672544.mp3;gdyby serce moje było złotem wyszłoby świetne z tej próby ogniowej;gdyby serce moje było złotem wyszłoby świetne z tej próby ogniowej;0.832276240000283;gdyby serce moje było złotem wyszłoby świetne z tej próby ogniowej;3.5845188769999368;gdyby serce moje było złotem wyszłoby świetne z tej próby ogniowej;15.453815490000125;gdyby serce moje było złotem wyszłoby świetne z tej próby ogniowej;0.6709254770000825;0.0;0.0;0.0;0.0;0;0;3;>5
mp3_batch_22/common_voice_pl_20672545.mp3;czekoladowe skinęła głową;czekoladowe skinęła głową;2.2734725440000148;czekoladowe skinęła głową;3.4935258770001383;czekoladowe skinęła głową;10.257295179999346;czekoladowe skinęła głową;0.9548183050001172;0.0;0.0;0.0;0.0;2;0;3;>5
mp3_batch_22/common_voice_pl_25049602.mp3;zobaczmy jak drzwi te były zbudowane;zobaczmy jak drzwi te były zbudowane;1.5131806340000369;zobaczmy jak drzwi te były zbudowane;3.480867849999868;zobaczmy jak drzwi te były zbudowane;10.29014940700108;zobaczmy jak drzwi te były zbudowane;0.5937416270000995;0.0;0.0;0.0;0.0;1;0;3;>5
mp3_batch_23/common_voice_pl_25049605.mp3;bo jeżeli mama nie żyje więc jej fotografia też powinna być trochę wytarta;bo jeżeli mama nie żyje więc jej fotografia też powinna być trochę utarta;0.7892845979999947;bo jeżeli mama nie żyje więc jej fotografia też powinna być trochę utarta;3.536986121999689;bo jeżeli mama nie żyje więc jej fotografia też powinna być trochę wytarta;10.27358214800006;bo jeżeli mama nie żyje więc jej fotografia też powinna być trochę utarta;0.6459456340000997;0.07692307692307693;0.07692307692307693;0.07692307692307693;0.0;0;0;3;>5
mp3_batch_23/common_voice_pl_25049607.mp3;mój kielich do mnie należy;mój kierunek do mnie należy;0.735590651000166;mój kierunek to mnie należy;3.54929716200013;mój kielich do mnie należy;10.462704636000126;mój kielich do mnie należy;0.4894026280001071;0.2;0.4;0.0;0.0;0;0;3;>5
